word	frequency
vacation	0.0119788865752
tropical	0.00713635795972
combined	0.0107045369396
unlockable	0.00815583766825
toss	0.0247223829319
featuring	0.0323684807459
wants	0.0137629760652
direction	0.0244675130047
enable	0.0344074401629
shopping	0.0129983662838
searches	0.0142727159194
offered	0.00943018730391
dangerous	0.0180957648264
tiger	0.00688148803258
photos	0.0323684807459
dramatic	0.00433278876126
external	0.0208993340249
drum	0.00662661810545
hardcore	0.0112142767938
careful	0.0140178459923
ruby	0.00178408948993
champions	0.00560713839692
countless	0.00637174817832
case	0.0137629760652
turtles	0.00356817897986
developing	0.0132532362109
cash	0.0252321227861
rhymes	0.0119788865752
trick	0.0313490010373
cast	0.0112142767938
policies	0.0637174817832
situation	0.00331330905272
ive	0.011469146721
franais	0.00127434963566
candies	0.0387402289242
twists	0.00509739854265
commander	0.00254869927133
middle	0.00382304890699
someone	0.0122337565024
property	0.0104496670124
stickers	0.0137629760652
everyday	0.0112142767938
worry	0.0188603746078
movements	0.00968505723104
bags	0.0147824557737
different	0.358092247621
missiles	0.00688148803258
develop	0.0621882622204
payouts	0.00305843912559
doctor	0.00943018730391
alphabet	0.0310941311102
lava	0.00841070759538
check	0.110613548376
authentication	0.00509739854265
wizards	0.00331330905272
pad	0.00382304890699
mode-	0.0112142767938
events	0.0532678147707
week	0.0321136108187
visually	0.0112142767938
smurfs	0.00713635795972
finish	0.0338977003086
downloads	0.0257418626404
third-party	0.0178408948993
zyngas	0.00611687825118
companion	0.00968505723104
persons	0.00535226846979
running	0.0448571071754
fruit	0.0514837252808
favorites	0.0104496670124
changing	0.0124886264295
totally	0.0257418626404
cartoon	0.059639562949
page.-	0.0456217169568
modes	0.101693100926
charges	0.0512288553537
eerie	0.00101947970853
magical	0.0545421644064
costs	0.00382304890699
solve	0.078754807484
rayman	0.0168214151908
communications	0.00892044744964
graphics-	0.013508106138
model	0.0198798543163
reward	0.0239577731505
summer	0.0259967325675
money	0.200582632653
guided	0.017331155045
actions	0.00688148803258
kill	0.0203895941706
touch	0.113417117574
polish	0.0150373257008
speed	0.0894593444236
captured	0.0119788865752
weekly	0.0458765868839
blow	0.00382304890699
death	0.00280356919846
hint	0.0295649115474
thinking	0.0237029032233
seems	0.00892044744964
improvement	0.0015292195628
blog	0.0193701144621
bricks	0.00993992715817
lets	0.0377207492156
in-game	0.123866784586
pile	0.0122337565024
extensive	0.00764609781398
skies	0.0104496670124
styles	0.0186055046807
jake	0.00484252861552
aspects	0.00764609781398
around	0.149863517154
spectacular	0.021154203952
read	0.0871655150794
experience.you	0.00305843912559
dark	0.03644639958
grid	0.0155470655551
listening	0.00509739854265
world	0.45953047862
furniture	0.00866557752251
clan	0.00305843912559
fortune	0.024977252859
achieve	0.0316038709645
buddies	0.0262516024947
fishing	0.00127434963566
lightning	0.0272710822032
audience	0.0751866285041
either	0.0430730176854
fully	0.0300746514017
tower	0.0132532362109
endorsed	0.0015292195628
system-	0.00815583766825
rpg	0.00790096774111
enemys	0.00203895941706
simulator	0.0109594068667
titan	0.00203895941706
competition	0.0193701144621
kings	0.00101947970853
images	0.0333879604544
tutotoons	0.0374658792885
matching	0.0563262538963
provided	0.00586200832405
slice	0.00892044744964
mood	0.00560713839692
unlocked	0.0214090738791
memories	0.0109594068667
recorded	0.00433278876126
legal	0.000764609781398
critical	0.00637174817832
provides	0.00917531737678
refer	0.0175860249722
football	0.00101947970853
scientific	0.0109594068667
business	0.0242126430776
seconds	0.017331155045
problems	0.122337565024
nails	0.00943018730391
communicate	0.0203895941706
iconic	0.0140178459923
credits	0.00356817897986
evolve	0.017331155045
drums	0.00764609781398
assemble	0.00611687825118
exciting	0.152157346498
throw	0.0208993340249
om	0.0397597086327
google+	0.0216639438063
ace	0.0132532362109
oh	0.0198798543163
island	0.0675405306902
industry	0.0122337565024
favorite	0.117749906335
generated	0.0188603746078
thousands	0.0242126430776
stand	0.0122337565024
pockets	0.000254869927133
youve	0.0277808220575
assassin	0.000764609781398
os	0.0305843912559
road	0.0293100416203
lands	0.0178408948993
instruments	0.00968505723104
image	0.00993992715817
skilled	0.00560713839692
tee	0.0484252861552
accounts	0.0196249843892
determine	0.0127434963566
parties	0.0267613423489
happening	0.00535226846979
pirates	0.0124886264295
log	0.0155470655551
prepare	0.0219188137334
area	0.0137629760652
jigsaw	0.019115244535
desert	0.00229382934419
start	0.123866784586
cats	0.0178408948993
low	0.0104496670124
stars	0.123866784586
brazilian	0.0119788865752
valley	0.00356817897986
bubble	0.0479155463009
fish	0.0351720499443
media	0.0879301248608
tycoon	0.0122337565024
complete	0.174585900086
strikes	0.00458765868839
beginners	0.0186055046807
technologies	0.000764609781398
trying	0.0229382934419
buying	0.00917531737678
faster	0.0553067741878
pull	0.0112142767938
hire	0.00484252861552
monopoly	0.0112142767938
comics	0.00943018730391
agree	0.0201347242435
expect	0.0168214151908
detailed	0.0400145785598
toilet	0.0122337565024
required	0.0971054422376
ad	0.0221736836605
videos	0.0481704162281
taste	0.00407791883412
certain	0.0601493028033
sales	0.00917531737678
deep	0.0310941311102
general	0.0163116753365
imagination	0.0280356919846
tasty	0.0226834235148
together	0.0802840270468
file	0.00993992715817
moves	0.0756963683584
film	0.00790096774111
fill	0.0196249843892
genres	0.00382304890699
storage	0.0290551716931
field	0.0201347242435
valid	0.00611687825118
mathematics	0.0107045369396
poor	0.00688148803258
vocabulary	0.0484252861552
separate	0.00611687825118
students	0.0117240166481
includes	0.0601493028033
gifts	0.03466231009
important	0.0815583766825
bullets	0.00127434963566
included	0.0237029032233
rockyou	0.00943018730391
building	0.0382304890699
calls	0.0142727159194
chords	0.000764609781398
tricks	0.0262516024947
wifi	0.0336428303815
controller	0.0244675130047
websites	0.0573457336049
boosters	0.0369561394342
mass	0.00713635795972
gameloft.privacy	0.00305843912559
notyxgames	0.00535226846979
starting	0.0183506347536
original	0.0976151820918
cameras	0.000509739854265
forget	0.0272710822032
chinese	0.0425632778312
roman	0.00101947970853
month	0.00560713839692
ladders	0.0132532362109
thoughtful	0.00535226846979
unblock	0.00662661810545
immersive	0.0163116753365
follow	0.226579365221
decisions	0.00535226846979
children	0.237283902161
hunting	0.00815583766825
icons	0.00688148803258
tv	0.0323684807459
lang=en	0.00229382934419
spirit	0.00688148803258
program	0.0132532362109
safety	0.00713635795972
td	0.00815583766825
pilot	0.015292195628
activities	0.0344074401629
premium	0.0275259521303
song	0.0252321227861
far	0.0361915296528
faq	0.0132532362109
resistance	0.00127434963566
puzzles	0.249007918809
puzzler	0.00356817897986
fan	0.11290737772
***	0.0428181477583
fall	0.0219188137334
sony	0.00688148803258
bubbles	0.0665210509816
difference	0.00993992715817
alien	0.0104496670124
celebrity	0.00458765868839
list	0.0303295213288
pack	0.0168214151908
large	0.024977252859
dinosaur	0.00484252861552
android.use	0.0231931633691
small	0.0553067741878
cookies	0.0137629760652
instagram	0.0481704162281
ten	0.0155470655551
guaranteed	0.00790096774111
streets	0.00662661810545
built-in	0.00943018730391
sync	0.0435827575397
hasbro	0.0224285535877
past	0.0142727159194
burger	0.0387402289242
rate	0.042308407904
titles	0.0124886264295
design	0.105516149833
perspective	0.00458765868839
pass	0.0389950988513
casual	0.032623350673
creatures	0.0112142767938
abc	0.0321136108187
darkness	0.0137629760652
clock	0.0129983662838
section	0.00815583766825
anniversary	0.00254869927133
emotions	0.00407791883412
crush	0.0458765868839
jedi	0.024977252859
version	0.122847304878
racing	0.0542872944793
guns	0.00892044744964
movement	0.00637174817832
full	0.169233631616
enabled	0.0127434963566
answers	0.00560713839692
revenge	0.00305843912559
hours	0.0830875962453
tracks	0.019115244535
directions	0.03644639958
fred	0.000254869927133
legend	0.0104496670124
arena	0.0155470655551
search	0.145020988538
naval	0.00229382934419
ahead	0.0196249843892
houses	0.00611687825118
inspired	0.0214090738791
allows	0.0853814255895
mmo	0.00127434963566
experience	0.245694609756
pics	0.0015292195628
amount	0.0234480332962
advertising	0.119024255971
pick	0.0797742871925
action	0.0973603121647
options	0.0425632778312
point	0.0226834235148
shuffle	0.0272710822032
family	0.0991444016546
suddenly	0.00586200832405
badland	0.00917531737678
donut	0.00688148803258
screens	0.00688148803258
put	0.0716184495243
vip	0.00739122788685
veemee	0.0321136108187
toys	0.042308407904
select	0.138394370433
emoji	0.00127434963566
eye	0.0219188137334
takes	0.0573457336049
distinct	0.0140178459923
objectives	0.0127434963566
contains	0.0981249219461
charge	0.015292195628
game.-	0.00815583766825
splash	0.0252321227861
gorgeous	0.0519934651351
mysterious	0.0313490010373
diamond	0.0417986680498
door	0.0208993340249
knows	0.00611687825118
cnet	0.00101947970853
company	0.0208993340249
teamlava	0.0229382934419
site	0.0188603746078
flag	0.0124886264295
stick	0.0101947970853
particular	0.00433278876126
known	0.0257418626404
popping	0.013508106138
cunning	0.0119788865752
town	0.0280356919846
keeping	0.00178408948993
science	0.00254869927133
installing	0.00586200832405
pressing	0.0107045369396
learn	0.270926732542
strategies	0.00968505723104
playable	0.0254869927133
history	0.0142727159194
beautiful	0.155470655551
purchases	0.301256253871
compare	0.0476606763738
challenging	0.190897575422
heat	0.00688148803258
titles.check	0.00433278876126
suggestions	0.0927726534763
accept	0.0168214151908
states	0.021154203952
downloading	0.0693246201801
numbers	0.0869106451522
purchased	0.0662661810545
sense	0.0183506347536
sharp	0.00611687825118
dress	0.0807937669011
species	0.00484252861552
concept	0.0015292195628
information	0.241616690922
needs	0.0466411966653
wisely	0.00993992715817
goal	0.0395048387056
technology	0.0168214151908
fame	0.0142727159194
maps	0.0206444640977
galactic	0.00713635795972
intended	0.0843619458809
zeus	0.000254869927133
mozart	0.00637174817832
soundtrack	0.03466231009
connectivity	0.0361915296528
terms.ea.comvisit	0.00739122788685
disable	0.0762061082127
brands	0.00458765868839
adventure	0.210267689884
coming	0.0420535379769
authentic	0.011469146721
short	0.021154203952
bid	0.0165665452636
thai	0.011469146721
bugs	0.0104496670124
anytime	0.0303295213288
dragon	0.0474058064467
broadcasting	0.00892044744964
pay	0.0481704162281
dream	0.0558165140421
playing	0.210267689884
help	0.456981779349
corporation	0.00535226846979
developed	0.0275259521303
mission	0.0448571071754
installed	0.00560713839692
paper	0.0344074401629
lasers	0.00713635795972
hell	0.00484252861552
inquiries	0.00560713839692
developer	0.0734025390142
romance	0.00356817897986
style	0.101947970853
thrilling	0.0198798543163
jackpots	0.000764609781398
solving	0.0303295213288
actually	0.00586200832405
late	0.00790096774111
strange	0.0163116753365
systems	0.00433278876126
landlord	0.0178408948993
ally	0.00509739854265
good	0.086400905298
return	0.00866557752251
food	0.0996541415089
hunter	0.00790096774111
floating	0.00433278876126
arsenal	0.00586200832405
units	0.00611687825118
walls	0.0145275858466
communities	0.00560713839692
ninja	0.0593846930219
mode.-	0.00637174817832
adventurous	0.0226834235148
bigger	0.011469146721
instructions	0.0101947970853
mystery	0.0333879604544
easily	0.0565811238235
payer	0.0456217169568
instrument	0.00203895941706
always	0.13508106138
presented	0.00560713839692
spinning	0.00254869927133
spy	0.0155470655551
man	0.00356817897986
knight	0.00662661810545
found	0.0367012695071
fairy	0.00993992715817
residing	0.0107045369396
button	0.117240166481
trailer	0.0155470655551
indonesia	0.00407791883412
heavy	0.00280356919846
status	0.00356817897986
everyone	0.078754807484
stickman	0.0305843912559
mental	0.00866557752251
generation	0.00331330905272
house	0.0471509365195
energy	0.0180957648264
hard	0.0588749531677
idea	0.0101947970853
gun	0.00305843912559
engaging	0.0203895941706
connect	0.142727159194
operation	0.00178408948993
balance	0.0186055046807
event	0.00560713839692
really	0.0512288553537
deals	0.0547970343335
missed	0.00254869927133
solved	0.00790096774111
research	0.0104496670124
acting	0.00560713839692
health	0.00356817897986
paradise	0.0239577731505
excellence	0.0015292195628
offline	0.0468960665924
issue	0.0201347242435
arctic	0.0104496670124
assist	0.00968505723104
bass	0.0015292195628
destructive	0.00484252861552
guess	0.0104496670124
difficulty	0.0820681165367
reason	0.0117240166481
base	0.0140178459923
cookie	0.0568359937506
members	0.0140178459923
imagine	0.00407791883412
ask	0.0127434963566
teach	0.0206444640977
beginning	0.00866557752251
definition	0.00280356919846
benefits	0.00892044744964
launch	0.0219188137334
success	0.0316038709645
american	0.0109594068667
threat	0.00254869927133
castle	0.0344074401629
apocalypse	0.00101947970853
feed	0.0400145785598
major	0.00841070759538
mr	0.00586200832405
dont	0.134061581672
prevent	0.0147824557737
feel	0.0782450676297
number	0.140943069704
feet	0.00178408948993
fiete	0.0351720499443
droid	0.00127434963566
construct	0.00203895941706
fees	0.0119788865752
says	0.0107045369396
miss	0.0293100416203
horse	0.0132532362109
guest	0.0124886264295
blossom	0.0132532362109
leading	0.0119788865752
interact	0.0155470655551
swipe	0.0361915296528
least	0.0695794901072
paint	0.0226834235148
wonderful	0.0349171800172
identity	0.0117240166481
statement	0.000509739854265
ton	0.00611687825118
store	0.119024255971
gps	0.00713635795972
option	0.127944703421
relationship	0.00331330905272
hotel	0.049954505718
park	0.00943018730391
immediate	0.00433278876126
part	0.021154203952
rifle	0.00178408948993
alphabets	0.0104496670124
translation	0.0015292195628
traps	0.0219188137334
king	0.0484252861552
kind	0.0160568054094
b	0.00688148803258
double	0.0208993340249
ranging	0.00943018730391
recording	0.00815583766825
determined	0.0015292195628
mobiles	0.0247223829319
interactive	0.0530129448436
mickey	0.0142727159194
obstacles	0.0856362955166
outstanding	0.00611687825118
strengthen	0.00331330905272
alongside	0.00382304890699
ages	0.0397597086327
randomly	0.0119788865752
garfield	0.0244675130047
alike	0.0180957648264
concentration	0.0127434963566
ballerina	0.0015292195628
built	0.0247223829319
depending	0.0160568054094
superior	0.00866557752251
blackjack	0.0015292195628
makers	0.0272710822032
internal	0.0107045369396
build	0.135590801235
finding	0.015292195628
club	0.0188603746078
added	0.0573457336049
electric	0.00484252861552
customize	0.0685600103987
eggs	0.0328782206001
english	0.108574588959
reach	0.0688148803258
plunder	0.000254869927133
virus	0.000509739854265
experiences	0.0247223829319
plan	0.0239577731505
services	0.132787232036
checkers	0.0290551716931
extremely	0.0175860249722
audio	0.0196249843892
mobile	0.237538772088
exo	0.0170762851179
clear	0.0494447658637
sometimes	0.0254869927133
gin	0.00993992715817
traditional	0.0160568054094
odds	0.00331330905272
treasures	0.0226834235148
storyline	0.0109594068667
artistic	0.00586200832405
clean	0.032623350673
fashions	0.00917531737678
physics	0.0425632778312
attacking	0.00331330905272
stones	0.00713635795972
gold	0.0619333922932
inquiries.ea	0.00790096774111
celebrities	0.00178408948993
bookings	0.0147824557737
session	0.00331330905272
collectibles	0.0117240166481
finn	0.00382304890699
carefully	0.0142727159194
newest	0.00586200832405
fine	0.0321136108187
find	0.285709188316
cell	0.0107045369396
giant	0.0142727159194
deserts	0.00637174817832
copyright	0.00637174817832
penalty	0.00993992715817
increasingly	0.0155470655551
flights	0.0178408948993
pretty	0.00764609781398
weve	0.0234480332962
hit	0.0726379292328
distance	0.00458765868839
quizzes	0.000764609781398
trees	0.00382304890699
toddlers	0.0573457336049
famous	0.0259967325675
feels	0.00662661810545
hid	0.00637174817832
valuable	0.0328782206001
theft	0.0015292195628
competing	0.0104496670124
combinations	0.0298197814745
banner	0.00382304890699
restart	0.0147824557737
enemy	0.0282905619117
resolve	0.00560713839692
immerse	0.0140178459923
orcs	0.00101947970853
remove	0.0175860249722
nickelodeon	0.0104496670124
investigate	0.00586200832405
common	0.0206444640977
restaurants	0.0356817897986
pvp	0.00280356919846
set	0.115201207064
art	0.0647369614917
creator	0.0178408948993
throwing	0.0208993340249
intelligence	0.0193701144621
culture	0.00254869927133
see	0.250537138371
individual	0.0180957648264
pve	0.000509739854265
sea	0.00943018730391
close	0.0165665452636
practices	0.0224285535877
practice	0.0930275234034
expert	0.0290551716931
visiting	0.0124886264295
movie	0.0308392611831
currently	0.0186055046807
demons	0.00484252861552
crossword	0.0168214151908
fans	0.0451119771025
classes	0.00662661810545
various	0.0759512382855
probably	0.00637174817832
conditions	0.0303295213288
monsters	0.0451119771025
available	0.320371498406
solo	0.00943018730391
latin	0.0104496670124
recently	0.00968505723104
creating	0.0155470655551
missing	0.00688148803258
sold	0.0112142767938
attention	0.0361915296528
subject	0.0629528720018
outfit	0.0142727159194
unstoppable	0.00637174817832
aircraft	0.0203895941706
interface	0.0389950988513
league	0.00484252861552
c	0.00178408948993
last	0.0560713839692
license	0.0509739854265
restaurant	0.144511248684
secrets	0.0336428303815
foreign	0.00560713839692
connection	0.118769386044
became	0.00586200832405
whole	0.0496996357909
load	0.0122337565024
bridge	0.017331155045
simple	0.161332663875
sweet	0.053777554625
smashing	0.00203895941706
community	0.0588749531677
simply	0.0344074401629
likes	0.0117240166481
upgrades	0.0382304890699
slots	0.00458765868839
devil	0.00178408948993
cream	0.0196249843892
raise	0.0132532362109
booking.com	0.0145275858466
create	0.177899209139
acceptance	0.0196249843892
creativity	0.0507191154994
due	0.00866557752251
strategy	0.0591298230948
hitting	0.0015292195628
rivals	0.00586200832405
secret	0.0621882622204
collected	0.000254869927133
stratego	0.0285454318389
territory	0.00229382934419
empty	0.00713635795972
collectible	0.00254869927133
ram	0.00866557752251
flight	0.0453668470296
champion	0.0107045369396
packs	0.024977252859
fire	0.0392499687784
beforehand	0.0456217169568
precision	0.0132532362109
else	0.0132532362109
races	0.00713635795972
understand	0.024977252859
specifically	0.00993992715817
prices	0.0122337565024
towns	0.00586200832405
all-new	0.011469146721
plants	0.0109594068667
intriguing	0.00892044744964
stolen	0.0122337565024
look	0.088439864715
frozen	0.0147824557737
straight	0.00637174817832
bill	0.0456217169568
rope	0.0203895941706
technical	0.0313490010373
smart	0.0219188137334
fun	0.684835494206
fleet	0.00254869927133
loot	0.0216639438063
animated	0.0354269198714
guide	0.038485358997
theres	0.0305843912559
real	0.316038709645
casino	0.0214090738791
century	0.00484252861552
demon	0.000509739854265
obstacle	0.011469146721
triple	0.00509739854265
beautifully	0.0242126430776
ready	0.111887898011
limit	0.0178408948993
arenas	0.00586200832405
alliances	0.000764609781398
chase	0.00790096774111
funny	0.0351720499443
read_external_storage	0.00611687825118
identifiers	0.0124886264295
rules	0.0560713839692
grand	0.00917531737678
dozen	0.00280356919846
higher	0.0456217169568
development	0.0392499687784
used	0.074931758577
x86	0.000764609781398
paths	0.00407791883412
bonus	0.118514516117
moment	0.0137629760652
levels	0.576515775174
uses	0.0448571071754
purpose	0.021154203952
play-	0.00866557752251
consulted	0.0456217169568
recent	0.00943018730391
early	0.0140178459923
lower	0.0124886264295
task	0.0201347242435
older	0.0107045369396
quirky	0.0104496670124
analysis	0.00560713839692
picks	0.00841070759538
person	0.00968505723104
edge	0.00586200832405
ltd.	0.0285454318389
spend	0.0147824557737
sims	0.00356817897986
abilities	0.0604041727304
competitive	0.0129983662838
backflip	0.0117240166481
shape	0.0150373257008
questions	0.0899690842778
using	0.136610280943
useful	0.00611687825118
gems	0.0293100416203
tables	0.0158019354822
cut	0.0354269198714
tablet	0.0920080436949
surprises	0.0226834235148
danger	0.00433278876126
advertisements	0.0280356919846
international	0.0214090738791
pinball	0.00229382934419
brand-new	0.00637174817832
parents	0.0851265556623
location	0.065246701346
input	0.0124886264295
remaining	0.00713635795972
customers	0.0792645473383
forces	0.00458765868839
emergency	0.00892044744964
big	0.111633028084
couple	0.00509739854265
unlimited	0.063462611856
quest	0.0395048387056
marked	0.00790096774111
damage	0.00688148803258
bit	0.0132532362109
wings	0.0229382934419
helpful	0.0145275858466
sorting	0.0180957648264
imposed	0.00892044744964
cognitive	0.0262516024947
follows	0.00841070759538
message	0.0700892299615
commanders	0.00101947970853
avatars	0.00739122788685
separately	0.011469146721
collect	0.260222195602
continue	0.0389950988513
popular	0.0713635795972
stylish	0.0239577731505
essential	0.00662661810545
spins	0.00101947970853
mahjong	0.032623350673
google	0.234990072816
often	0.0160568054094
absolutely	0.0196249843892
pals	0.00688148803258
creation	0.0124886264295
arrived	0.00535226846979
back	0.0976151820918
strongest	0.00254869927133
experienced	0.00458765868839
mighty	0.0298197814745
grenades	0.00254869927133
sight	0.00815583766825
curious	0.00586200832405
newsletter	0.013508106138
gradually	0.00127434963566
scale	0.000509739854265
jewelry	0.0145275858466
pet	0.042308407904
pros	0.00662661810545
integration	0.0165665452636
competitions	0.0112142767938
osmos	0.0122337565024
civilization	0.00178408948993
connecting	0.00993992715817
retro	0.0356817897986
epic	0.0797742871925
temple	0.0208993340249
varying	0.00560713839692
run	0.169488501543
jumps	0.0109594068667
processing	0.0137629760652
agreement	0.0565811238235
snake	0.0405243184141
zombie	0.0150373257008
step	0.0226834235148
tabtales	0.0155470655551
intense	0.0170762851179
wealth	0.00203895941706
goods	0.00713635795972
anything	0.0122337565024
tracing	0.0208993340249
completing	0.0280356919846
simulation	0.0127434963566
deserves	0.00484252861552
range	0.038485358997
classics	0.0015292195628
genre	0.0145275858466
block	0.0186055046807
seeing	0.00356817897986
jimmy	0.00433278876126
plenty	0.0158019354822
aliens	0.000509739854265
jetpack	0.00688148803258
nothing	0.0259967325675
risk	0.019115244535
play.please	0.0160568054094
statistics	0.0323684807459
arcade	0.0611687825118
governed	0.0616785223661
sequence	0.0180957648264
question	0.017331155045
long	0.0446022372482
custom	0.0341525702358
addicting	0.0333879604544
suit	0.0532678147707
forward	0.0201347242435
bored	0.0137629760652
sections	0.00739122788685
opponent	0.0468960665924
files	0.0183506347536
invite	0.0323684807459
adjusting	0.019115244535
mini-game	0.00892044744964
applicable	0.00586200832405
boys	0.0323684807459
link	0.0586200832405
newer	0.00101947970853
russian	0.03466231009
line	0.0555616441149
posted	0.0150373257008
info	0.0456217169568
intuitive	0.0741671487956
planet	0.0193701144621
windows	0.0163116753365
ui	0.00407791883412
uk	0.00688148803258
planes	0.0109594068667
continuously	0.0124886264295
similar	0.0214090738791
called	0.0275259521303
camp	0.00688148803258
associated	0.00356817897986
adults	0.0359366597257
metal	0.00892044744964
single	0.0476606763738
diverse	0.00739122788685
parentsthis	0.040269448487
ingredients	0.021154203952
chat	0.0412889281955
cafe	0.0234480332962
rainbow	0.0127434963566
codes	0.00611687825118
peace	0.00662661810545
teams	0.0101947970853
application	0.170507981252
points	0.134571321526
forge	0.00611687825118
nice	0.0226834235148
fights	0.00407791883412
draw	0.088439864715
elements	0.0377207492156
users	0.0930275234034
favourite	0.0107045369396
papa	0.00356817897986
robots	0.00331330905272
luxurious	0.00458765868839
helping	0.021154203952
//www.g5e.com/g5_end_user_license_supplemental_terms	0.0015292195628
drag	0.0389950988513
allowing	0.00560713839692
meals	0.0155470655551
ago	0.00688148803258
bases	0.00356817897986
tailored	0.00637174817832
land	0.0272710822032
fighter	0.00815583766825
age	0.0955762226748
vehicles	0.0124886264295
youtube	0.0542872944793
depth	0.011469146721
fresh	0.0178408948993
requires	0.0700892299615
hello	0.0328782206001
code	0.0155470655551
results	0.0193701144621
existing	0.0109594068667
enjoyable	0.0155470655551
gang	0.011469146721
go	0.193191404767
issues	0.0586200832405
turkish	0.00407791883412
disposal	0.00305843912559
wizard	0.0203895941706
young	0.046131456811
send	0.0983797918732
suits	0.0170762851179
languages	0.067285660763
helps	0.0252321227861
stable	0.00331330905272
include	0.107809979177
friendly	0.0267613423489
resources	0.0101947970853
sniper	0.000509739854265
random	0.063462611856
garden	0.0206444640977
reserved	0.0496996357909
continues	0.00203895941706
kitty	0.0117240166481
wave	0.00433278876126
wishes	0.00484252861552
facebook	0.462843787673
more-	0.0124886264295
customization	0.0107045369396
wipe	0.00331330905272
categories	0.0216639438063
entire	0.0229382934419
magic	0.0718733194514
fast-paced	0.0188603746078
in-app	0.359876337111
notes	0.0265064724218
unusual	0.0119788865752
try	0.160822924021
race	0.0606590426576
avoiding	0.0112142767938
challenge	0.240342341286
smaller	0.00535226846979
visuals	0.0267613423489
blitz	0.0226834235148
licensed	0.0107045369396
jump	0.155980395405
imply	0.0101947970853
video	0.0522483350622
traveling	0.00560713839692
download	0.281886139409
click	0.0265064724218
plays	0.0201347242435
power	0.100163881363
showcase	0.00433278876126
giving	0.0203895941706
screenshots	0.00662661810545
networks	0.0389950988513
access	0.135335931307
paying	0.00560713839692
waiting	0.0553067741878
tournaments	0.044092497394
bird	0.0275259521303
exercise	0.0507191154994
body	0.00407791883412
sharks	0.00101947970853
placing	0.00637174817832
punch	0.00917531737678
leo	0.00739122788685
lep	0.0275259521303
growing	0.0282905619117
explore	0.1164755567
objects	0.10933919874
let	0.11290737772
others	0.0458765868839
kotaku	0.00458765868839
extreme	0.0140178459923
great	0.18044790841
engage	0.0119788865752
receive	0.0361915296528
larger	0.00866557752251
leaving	0.00586200832405
engine	0.032623350673
products	0.154196305915
defeat	0.0484252861552
opinion	0.0150373257008
climb	0.0239577731505
makes	0.0338977003086
honor	0.00484252861552
thats	0.00993992715817
named	0.00739122788685
//www.gameloft.com/conditions/end-user	0.00229382934419
apple	0.0142727159194
claim	0.00611687825118
egypt	0.00356817897986
win	0.166939802272
manage	0.0254869927133
private	0.00917531737678
names	0.0443473673211
motor	0.0305843912559
apply	0.0372110093614
resolutions	0.00229382934419
tools	0.0400145785598
cloud	0.0247223829319
quests	0.0183506347536
confidence	0.013508106138
usd	0.00407791883412
adaptation	0.00790096774111
usb	0.00993992715817
usa	0.00688148803258
doodle	0.00993992715817
clicker	0.00917531737678
next	0.0958310926019
camera	0.021154203952
vehicle	0.0160568054094
panel	0.00101947970853
dreams	0.017331155045
sort	0.0265064724218
throne	0.00101947970853
clever	0.0208993340249
upcoming	0.0257418626404
kim	0.00458765868839
becomes	0.0132532362109
musician	0.0015292195628
stone	0.00331330905272
improve	0.120808345461
charming	0.0158019354822
trail	0.00662661810545
train	0.0458765868839
prizes	0.0400145785598
baby	0.0807937669011
rare	0.0282905619117
disabling	0.0226834235148
minions	0.015292195628
hints	0.028800301766
customer	0.0229382934419
account	0.0843619458809
balls	0.0104496670124
animals	0.0973603121647
ride	0.024977252859
package	0.00586200832405
strategically	0.00509739854265
//www.youtube.com/watch	0.0117240166481
anywhere	0.0389950988513
freedom	0.0119788865752
meet	0.0456217169568
control	0.0889496045693
tap	0.229637804347
links	0.16795928198
process	0.0203895941706
lock	0.00662661810545
halloween	0.0112142767938
purposes	0.0275259521303
pieces	0.0718733194514
high	0.143491768976
effectively	0.00407791883412
something	0.0377207492156
bones	0.0221736836605
prowess	0.00662661810545
made	0.0759512382855
fearsome	0.00331330905272
hesitate	0.0117240166481
educational	0.1315128824
united	0.0252321227861
varied	0.0129983662838
memorize	0.0310941311102
sword	0.0107045369396
destroying	0.00382304890699
permission	0.105516149833
located	0.00764609781398
forest	0.03644639958
animal	0.0458765868839
instead	0.0208993340249
mysteries	0.00688148803258
toddler	0.0479155463009
stock	0.0140178459923
profile	0.0155470655551
buildings	0.0165665452636
blocks	0.0338977003086
farm	0.0588749531677
watch	0.10933919874
await	0.0224285535877
collection	0.120808345461
pigs	0.0374658792885
multiplication	0.00866557752251
spelling	0.019115244535
namco	0.0201347242435
light	0.0206444640977
sit	0.00586200832405
lines	0.0203895941706
robot	0.0129983662838
element	0.000254869927133
budge	0.0214090738791
scoop	0.0142727159194
bakery	0.0257418626404
encyclopedia	0.000509739854265
allow	0.0328782206001
addiction	0.00433278876126
stakes	0.000764609781398
fastest	0.00764609781398
holds	0.0015292195628
move	0.0971054422376
meter	0.00331330905272
symbols	0.00611687825118
alliance	0.0015292195628
including	0.1315128824
looks	0.0257418626404
mentioned	0.00280356919846
galaxy	0.038485358997
perfect	0.105006409979
helicopters	0.00943018730391
la	0.00790096774111
ships	0.0107045369396
winning	0.0239577731505
choose	0.253850447424
communication	0.0150373257008
pixel	0.0119788865752
world-	0.00662661810545
designs	0.017331155045
crash	0.0132532362109
greater	0.0208993340249
auto	0.0229382934419
spell	0.00917531737678
fiesta	0.0129983662838
runs	0.0275259521303
subtraction	0.0224285535877
legendary	0.0196249843892
