word	frequency
sea	0.00116604477612
close	0.00932835820896
expert	0.0221548507463
visiting	0.0209888059701
pictures	0.0408115671642
demons	0.0221548507463
case	0.0128264925373
fans	0.019822761194
various	0.0851212686567
probably	0.0163246268657
spells	0.00233208955224
numerous	0.0139925373134
available	0.282182835821
solo	0.0104944029851
creating	0.0174906716418
sole	0.0408115671642
outfit	0.0163246268657
interface	0.0303171641791
c	0.0746268656716
last	0.00699626865672
riddles	0.00349813432836
restaurant	0.00233208955224
secrets	0.0128264925373
connection	0.138759328358
whole	0.0384794776119
load	0.00116604477612
luxurious	0.0104944029851
point	0.0256529850746
reasons	0.0163246268657
sweet	0.0314832089552
smashing	0.00233208955224
community	0.104944029851
simply	0.0349813432836
likes	0.0163246268657
slots	1.19402985075
mission	0.00116604477612
devil	0.0326492537313
raise	0.0151585820896
create	0.0839552238806
acceptance	0.0139925373134
creativity	0.0151585820896
due	0.00932835820896
strategy	0.0466417910448
hitting	0.0209888059701
pc	0.00816231343284
secret	0.00466417910448
collected	0.0361473880597
collectible	0.00699626865672
fights	0.00116604477612
champion	0.00699626865672
sending	0.00932835820896
fire	0.0478078358209
else	0.0151585820896
lives	0.00116604477612
prices	0.00699626865672
plants	0.00233208955224
intriguing	0.0058302238806
stolen	0.00349813432836
look	0.0851212686567
frozen	0.00816231343284
straight	0.0244869402985
bill	0.0058302238806
governor	0.139925373134
match	0.0268190298507
fun	0.66114738806
animated	0.0244869402985
guide	0.0256529850746
theres	0.019822761194
styles	0.0151585820896
larger	0.0116604477612
demon	0.0186567164179
obstacle	0.0128264925373
triple	0.0209888059701
beautifully	0.0221548507463
ready	0.078125
chase	0.00816231343284
gone	0.00116604477612
funny	0.0303171641791
myth	0.00466417910448
read	0.0268190298507
grand	0.0058302238806
higher	0.0454757462687
used	0.0967817164179
bonus	0.642490671642
moment	0.00816231343284
levels	0.078125
uses	0.0804570895522
user	0.058302238806
play-	0.0373134328358
early	0.00816231343284
older	0.142257462687
analysis	0.0314832089552
picks	0.00932835820896
person	0.0524720149254
edge	0.0116604477612
spend	0.0058302238806
sims	0.0851212686567
competitive	0.00816231343284
shape	0.0373134328358
questions	0.0944496268657
world	0.571361940299
useful	0.00699626865672
gems	0.0139925373134
tables	0.240205223881
cut	0.0373134328358
tablet	0.0641324626866
surprises	0.0116604477612
advertisements	0.00699626865672
source	0.00349813432836
brand-new	0.00116604477612
location	0.00932835820896
input	0.00466417910448
remaining	0.0151585820896
customers	0.0233208955224
emergency	0.00116604477612
big	0.35447761194
showing	0.0209888059701
unlimited	0.019822761194
quest	0.00932835820896
blackjack	0.13526119403
bit	0.0209888059701
helpful	0.00816231343284
success	0.778917910448
follows	0.00466417910448
balls	0.019822761194
avatars	0.0268190298507
shapes	0.0221548507463
communications	0.00816231343284
continue	0.0594682835821
popular	0.0314832089552
stylish	0.0104944029851
essential	0.00466417910448
spins	0.223880597015
mahjong	0.0058302238806
google	0.0944496268657
often	0.0163246268657
absolutely	0.0792910447761
pals	0.00699626865672
magnificent	0.00233208955224
back	0.103777985075
strongest	0.0139925373134
experienced	0.0128264925373
mighty	0.00816231343284
gradually	0.0104944029851
and/or	0.102611940299
jewelry	0.0116604477612
pet	0.0326492537313
pros	0.0396455223881
competitions	0.00233208955224
connecting	0.0058302238806
eliminate	0.0116604477612
epic	0.00816231343284
temple	0.00116604477612
run	0.0513059701493
bn	0.058302238806
processing	0.0128264925373
agreement	0.0641324626866
zombie	0.0058302238806
step	0.0314832089552
intense	0.0209888059701
vivid	0.00699626865672
goods	0.0757929104478
anything	0.00116604477612
completing	0.0128264925373
simulation	0.0116604477612
melbourne	0.0268190298507
deserves	0.00699626865672
range	0.0641324626866
together	0.0384794776119
classics	0.00699626865672
block	0.00932835820896
seeing	0.0139925373134
mechanics	0.00349813432836
services	0.13526119403
statistics	0.00466417910448
arcade	0.00466417910448
simulator	0.019822761194
question	0.00116604477612
long	0.0524720149254
downloadable	0.0186567164179
suit	0.0303171641791
forward	0.00349813432836
bored	0.00349813432836
sections	0.0186567164179
invite	0.0967817164179
registered	0.00699626865672
mini-game	0.00116604477612
boys	0.00932835820896
link	0.0256529850746
newer	0.0139925373134
russian	0.0163246268657
line	0.019822761194
reel	0.0921175373134
posted	0.0268190298507
info	0.00816231343284
intuitive	0.0163246268657
sounds	0.0606343283582
windows	0.00233208955224
mature	0.0559701492537
similar	0.0349813432836
called	0.0384794776119
v	0.0349813432836
associated	0.00349813432836
adults	0.00816231343284
single	0.0256529850746
diverse	0.0349813432836
chat	0.216884328358
cafe	0.00116604477612
amounts	0.0454757462687
application	0.151585820896
definitely	0.00233208955224
nice	0.0209888059701
draw	0.0349813432836
elements	0.0338152985075
users	0.0221548507463
favourite	0.0396455223881
problems	0.0384794776119
robots	0.00699626865672
prepared	0.00932835820896
helping	0.0151585820896
generated	0.0116604477612
allowing	0.0058302238806
desert	0.00116604477612
tailored	0.0139925373134
land	0.0314832089552
age	0.108442164179
required	0.0991138059701
depth	0.00233208955224
fresh	0.00932835820896
requires	0.0408115671642
hello	0.0233208955224
code	0.00349813432836
results	0.0652985074627
go	0.253031716418
issues	0.058302238806
clipart	0.068796641791
turkish	0.0128264925373
wizard	0.0431436567164
young	0.0163246268657
send	0.0664645522388
suits	0.019822761194
languages	0.0338152985075
helps	0.0128264925373
include	0.0326492537313
friendly	0.0396455223881
pay	0.0104944029851
retire	0.0268190298507
reserved	0.00699626865672
continues	0.00116604477612
kitty	0.00349813432836
wishes	0.0116604477612
facebook	0.630830223881
wipe	0.00349813432836
magic	0.0757929104478
fast-paced	0.019822761194
in-app	0.109608208955
button	0.117770522388
try	0.127098880597
race	0.019822761194
ride	0.00932835820896
teasers	0.0058302238806
hold'em	0.101445895522
blitz	0.0396455223881
licensed	0.0256529850746
jump	0.0419776119403
imply	0.324160447761
video	0.131763059701
download	0.277518656716
odd	0.0513059701493
click	0.0303171641791
plays	0.0384794776119
power	0.137593283582
giving	0.0163246268657
networks	0.019822761194
access	0.0466417910448
paying	0.00699626865672
waiting	0.110774253731
tournaments	0.314832089552
exercise	0.00233208955224
sharks	0.00699626865672
placing	0.0116604477612
growing	0.0221548507463
explore	0.0338152985075
objects	0.00349813432836
let	0.0827891791045
others	0.0827891791045
great	0.300839552239
engage	0.00466417910448
receive	0.0629664179104
casino	1.35494402985
products	0.0139925373134
defeat	0.00816231343284
climb	0.0571361940299
makes	0.0396455223881
honor	0.0139925373134
thats	0.0163246268657
named	0.0104944029851
danger	0.00116604477612
egypt	0.0163246268657
win	1.18353544776
manage	0.00233208955224
private	0.00816231343284
names	0.00466417910448
apply	0.0851212686567
tools	0.0116604477612
confidence	0.00699626865672
usa	0.00116604477612
doodle	0.0513059701493
clicker	0.00233208955224
next	0.0618003731343
camera	0.00699626865672
payout	0.0851212686567
clever	0.019822761194
upcoming	0.0139925373134
started	0.0268190298507
becomes	0.00699626865672
charming	0.0174906716418
train	0.0303171641791
prizes	0.416277985075
baby	0.00116604477612
rare	0.0209888059701
disabling	0.0116604477612
minions	0.00233208955224
hints	0.0128264925373
customer	0.0652985074627
account	0.109608208955
excellent	0.0139925373134
challenge	0.122434701493
package	0.0174906716418
ram	0.00116604477612
strategically	0.00116604477612
anywhere	0.109608208955
meet	0.0314832089552
control	0.0139925373134
tap	0.0722947761194
links	0.0279850746269
process	0.0104944029851
lock	0.00116604477612
halloween	0.0128264925373
purposes	0.129430970149
pieces	0.0373134328358
high	0.164412313433
something	0.0174906716418
stories	0.00349813432836
hesitate	0.0139925373134
educational	0.0233208955224
united	0.00699626865672
varied	0.0104944029851
memorize	0.0128264925373
sit	0.058302238806
located	0.00116604477612
animal	0.00233208955224
stand	0.00116604477612
profile	0.0314832089552
farm	0.0186567164179
stop	0.0897854477612
await	0.0058302238806
collection	0.107276119403
multiplication	0.0652985074627
light	0.00816231343284
lines	0.0839552238806
element	0.00466417910448
scoop	0.00466417910448
espaol	0.0314832089552
allow	0.0139925373134
addiction	0.00816231343284
software	0.00349813432836
fastest	0.00349813432836
move	0.0186567164179
symbols	0.158582089552
including	0.0501399253731
looks	0.00466417910448
galaxy	0.0279850746269
perfect	0.104944029851
la	0.0186567164179
winning	0.218050373134
choose	0.179570895522
pixel	0.0174906716418
designs	0.0116604477612
crash	0.0116604477612
greater	0.0139925373134
auto	0.0466417910448
practice	0.17723880597
earn	0.176072761194
subtraction	0.0058302238806
legendary	0.0186567164179
hands	0.148087686567
day	0.143423507463
worlds	0.0373134328358
thrill	0.0641324626866
delightful	0.00116604477612
mode	0.136427238806
truth	0.0174906716418
studios	0.048973880597
activate	0.00466417910448
beginner	0.00699626865672
globe	0.019822761194
artists	0.00233208955224
related	0.0128264925373
variety	0.116604477612
special	0.216884328358
entertainment	0.13526119403
playground	0.00466417910448
hilarious	0.00116604477612
supports	0.00816231343284
integrated	0.00233208955224
math	0.0827891791045
achievements	0.0769589552239
completely	0.0443097014925
york	0.0104944029851
princess	0.0116604477612
automatic	0.0209888059701
times	0.0629664179104
length	0.0186567164179
restaurants	0.00233208955224
powerful	0.0454757462687
scene	0.00816231343284
strategic	0.00699626865672
improving	0.0501399253731
improvements	0.0163246268657
reached	0.029151119403
quality	0.058302238806
destinations	0.0221548507463
ancient	0.0163246268657
privacy	0.130597014925
guys	0.00816231343284
system	0.0443097014925
compatibility	0.00233208955224
attack	0.0128264925373
lot	0.0268190298507
exactly	0.00233208955224
lists	0.00816231343284
elite	0.0058302238806
updating	0.0151585820896
ipad	0.0384794776119
warfare	0.00699626865672
roulette	0.374300373134
loves	0.00699626865672
nhng	0.0606343283582
bet	0.150419776119
collecting	0.00932835820896
imaginative	0.00349813432836
hairstyle	0.0209888059701
need	0.17140858209
linked	0.00349813432836
able	0.0186567164179
switch	0.0128264925373
purchasing	0.0104944029851
makeover	0.0221548507463
mix	0.00699626865672
korean	0.0186567164179
trivia	0.00233208955224
accuracy	0.0116604477612
worldwide	0.0256529850746
combat	0.00116604477612
techniques	0.0116604477612
dutch	0.0116604477612
device	0.162080223881
class	0.00932835820896
gather	0.0151585820896
request	0.00816231343284
face	0.029151119403
distinctive	0.0536380597015
game-	0.00116604477612
fact	0.0116604477612
gain	0.0174906716418
atmosphere	0.00233208955224
selection	0.0151585820896
cute	0.0104944029851
chances	0.0454757462687
text	0.0209888059701
supported	0.0548041044776
bring	0.0641324626866
delivers	0.0104944029851
shield	0.00466417910448
partners	0.0139925373134
taps	0.0104944029851
pause	0.00349813432836
based	0.0641324626866
knowledge	0.0058302238806
earned	0.0151585820896
winner	0.0209888059701
controls	0.0454757462687
combo	0.0116604477612
thousands	0.0956156716418
achieve	0.0186567164179
regularly	0.0128264925373
jackpot	0.307835820896
handle	0.00116604477612
means	0.0221548507463
beat	0.0594682835821
familiar	0.0116604477612
miniclip	0.0139925373134
lucky	0.0956156716418
bear	0.0163246268657
likely	0.00816231343284
ones	0.0151585820896
years	0.029151119403
chips	0.496735074627
areas	0.0174906716418
smash	0.00699626865672
evolution	0.00699626865672
places	0.00699626865672
course	0.0116604477612
calling	0.0279850746269
stuff	0.0174906716418
contain	0.00816231343284
grab	0.0151585820896
view	0.0116604477612
guessing	0.00233208955224
edition	0.00466417910448
computer	0.0174906716418
packed	0.0279850746269
awaits	0.0151585820896
stats	0.0839552238806
placed	0.00233208955224
clearing	0.00349813432836
genius	0.0361473880597
state	0.0116604477612
difficulties	0.0116604477612
badges	0.0443097014925
progress	0.0851212686567
youll	0.102611940299
email	0.125932835821
bought	0.0303171641791
ends	0.0128264925373
attention	0.00233208955224
ability	0.0128264925373
joy	0.00699626865672
deliver	0.00233208955224
job	0.0058302238806
key	0.00233208955224
precious	0.00932835820896
optional	0.0303171641791
hits	0.0116604477612
instant	0.0221548507463
limits	0.0209888059701
career	0.0209888059701
taking	0.0128264925373
equal	0.00466417910448
etc	0.0244869402985
award-winning	0.00932835820896
heart	0.00349813432836
castles	0.00233208955224
ch	0.0384794776119
toilet	0.00116604477612
wall	0.00233208955224
environments	0.00233208955224
subscribe	0.00116604477612
rpg	0.00466417910448
table	0.261194029851
earning	0.00349813432836
addition	0.029151119403
quiz	0.0349813432836
taste	0.0058302238806
hottest	0.0139925373134
waste	0.00116604477612
controlled	0.00699626865672
foes	0.00349813432836
painted	0.00816231343284
controller	0.00233208955224
graphics	0.178404850746
improved	0.00116604477612
general	0.0606343283582
smartphones	0.00932835820896
license	0.048973880597
dodge	0.00233208955224
value	0.0139925373134
choices	0.0233208955224
stunning	0.0349813432836
wild	0.11427238806
almost	0.00466417910448
surprisingly	0.0139925373134
capture	0.00699626865672
cross	0.0104944029851
member	0.00116604477612
ruins	0.00233208955224
largest	0.0244869402985
units	0.0303171641791
party	0.12010261194
android	0.314832089552
cream	0.0104944029851
difficult	0.0104944029851
responses	0.0349813432836
ball	0.0524720149254
quests	0.0139925373134
ios	0.019822761194
effect	0.00349813432836
frequently	0.00699626865672
destruction	0.0058302238806
center	0.0104944029851
obstacles	0.0186567164179
well	0.0618003731343
thought	0.00699626865672
tricks	0.0058302238806
english	0.0396455223881
position	0.0209888059701
creators	0.00349813432836
drawing	0.00349813432836
latest	0.0233208955224
newest	0.0244869402985
rocket	0.0209888059701
increasingly	0.0104944029851
accurate	0.00816231343284
fishing	0.00466417910448
tough	0.00116604477612
skill	0.0221548507463
mysterious	0.0268190298507
web	0.0431436567164
ads	0.0279850746269
simple	0.0827891791045
add	0.149253731343
combine	0.00816231343284
attractive	0.00349813432836
balloons	0.00349813432836
smart	0.00699626865672
captivating	0.00466417910448
fate	0.00116604477612
five	0.0431436567164
know	0.128264925373
gambling	0.704291044776
press	0.0466417910448
immediately	0.0104944029851
password	0.0373134328358
loss	0.0116604477612
like	0.524720149254
lost	0.019822761194
sizes	0.0151585820896
vibrant	0.00466417910448
candy	0.00466417910448
lose	0.0163246268657
become	0.0851212686567
works	0.0104944029851
page	0.0897854477612
italian	0.0128264925373
accessible	0.0408115671642
classical	0.00349813432836
smoothly	0.00116604477612
twitter	0.159748134328
alive	0.00932835820896
hair	0.0268190298507
platforms	0.00699626865672
choosing	0.00466417910448
home	0.0233208955224
lead	0.00233208955224
avoid	0.0466417910448
mini-games	0.0209888059701
bosses	0.0058302238806
leader	0.0244869402985
medieval	0.00233208955224
selecting	0.0221548507463
host	0.0186567164179
stage	0.0221548507463
throne	0.00349813432836
actual	0.0408115671642
boards	0.0116604477612
getting	0.0524720149254
universe	0.019822761194
prizes.practice	0.0454757462687
perks	0.0209888059701
stakes	0.0886194029851
rendered	0.00816231343284
brands	0.00233208955224
promise	0.00816231343284
registration	0.0279850746269
lovely	0.0058302238806
networking	0.0594682835821
additional	0.102611940299
apps	0.087453358209
awarded	0.00699626865672
trigger	0.00699626865672
biggest	0.0513059701493
buy	0.101445895522
brand	0.0209888059701
goals	0.0524720149254
eas	0.0139925373134
highest	0.0338152985075
eat	0.00699626865672
made	0.0757929104478
tactics	0.0058302238806
glory	0.0174906716418
whether	0.0641324626866
wish	0.0373134328358
zeus	0.0921175373134
official	0.0501399253731
smooth	0.0559701492537
excitement	0.0606343283582
record	0.00349813432836
replay	0.0163246268657
limit	0.0151585820896
problem	0.0349813432836
minutes	0.0757929104478
display	0.0244869402985
catch	0.00233208955224
pin	0.00932835820896
patterns	0.0104944029851
fingertips	0.0209888059701
twist	0.00699626865672
inc	0.0139925373134
functions	0.0104944029851
contest	0.0163246268657
deadly	0.00699626865672
packs	0.00233208955224
detail	0.0128264925373
virtual	0.0897854477612
book	0.0116604477612
details	0.0139925373134
incredibly	0.0151585820896
dresses	0.0116604477612
kinds	0.0338152985075
stay	0.0419776119403
chance	0.0932835820896
friends	0.60401119403
opened	0.00466417910448
ranks	0.00233208955224
starting	0.0501399253731
persistent	0.00699626865672
extras	0.0139925373134
compete	0.172574626866
situations	0.00349813432836
mmorpg	0.00466417910448
understand	0.00699626865672
